Column1,idTweet,fullText,polaridad
7829,1.48E+18,"@LassoGuillermo Ay que lindo! y las obras? para que tienes nuestra plata guardada si no tenemos medicinas en los hospitales, nicarreteras, ni seguridad, y sin discursos demagógicos dice el mitómano",0
7830,1.48E+18,@pilotello_s @luisevivanco @LassoGuillermo Jajaja,0
7831,1.48E+18,"Planes que no sirven, operativos caducos y obsoletos, cambien el chip de @PoliciaEcuador, GUAYAKILL está peor que nunca... @parosemena @AlexandraVelaP @LassoGuillermo https://t.co/JjzGEqcB3Y",0
7832,1.48E+18,@LassoGuillermo Y tú pueblo sin medicinas imbécil...,0
7833,1.48E+18,"Estan destruyendo mi casa. La cuenca del RIO JATUNYAKU esta contaminada por la Mineria ilegal-legal que deja residuos de hidrocarburos, Mercurio y Cedimentos-  @Ambiente_Ec demandamos la accion inmediata de inspecciones @ARC_EnergiaEc @LassoGuillermo 1500 COMUNIDADES AFECTADAS https://t.co/HjjCnEIbNy",0
7834,1.48E+18,"@HernanD92091082 @FiscaliaEcuador @CNNEE @dw_espanol @LaPosta_Ecu @CarlosVerareal  @EFEnoticias @AFPespanol  @MinGobiernoEc @eluniversocom @IvanDuque 
@LassoGuillermo @Almagro_OEA2015 @ONU_es @Europarl_ES @ActualidadRT @infobaeamerica @PPTenel13 @miFBIHouston @POTUS @StateDept 
¡ TAL PARA CUAL ! https://t.co/E7E3N5ufb7",0
7835,1.48E+18,@TereCOPRA @LassoGuillermo TOTAL APOYO AL LADRONASSO EVASSOR @LassoGuillermo https://t.co/dmC57Zf98w,-1
7836,1.48E+18,"@Fernando1159 @diegooquendo @LassoGuillermo Seguro es ""maison"",  
A buscar en google translator",0
7837,1.48E+18,@hitalostalin @LassoGuillermo Están esperando para pagar los vencimientos de los bonos de deuda.,0
7838,1.48E+18,@raulvilnuevo @bosscec @LassoGuillermo @BancoCentral_Ec Ya son más de 5 años que no está Correa payaso supera el trauma y abre los ojos ,0
7839,1.48E+18,"@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol Algo que siempre me han dicho mis padres, ""Cuando ya no hay argumentos para revertir lo que te dicen, se apela al Insulto y a la agresión"", así de simple.. Siga adelante @VillaFernando_ la verdad y la luz deben de salir",0
7840,1.48E+18,"Y cómo para qué nos sirven las reservas en un país con altos niveles de desnutrición infantil, desempleo y subempleo, pobreza multidimencional,   servicios d salud deplorables, servicios d educación deficientes,  altos niveles de violencias, entre otros problemas? @LassoGuillermo https://t.co/mvoAcA6Rrl",0
7841,1.48E+18,"@LassoGuillermo LA DELINCUENCIA VA A TERMINAR GOBERNANDO EL PAIS ,Y UD BIEN GRACIAS...",0
7842,1.48E+18,"@LassoGuillermo Este es un imbécil confirmado, seguramente este posteo lo redactó @CrudoEcuador_  el nivel intelectual es más o menos de ese calibre",0
7843,1.48E+18,"Esto se llama ESTERILIZACIÓN de recursos @LassoGuillermo.

""Nos morimos de sed junto a la fuente""
https://t.co/ItHMvpaAY1 

Más información acá:
https://t.co/SYtzVSMilY

#PolíticaEconómica

#MorirDeSedJuntoALaFuente https://t.co/Z1Rj5zmTcX",0
7844,1.48E+18,@LassoGuillermo con 24 millones de presupuesto para prevenir la violencia y @DDHH_Ec está obligando a cerrar centros de atención y ha despedido a profesionales de los SPIs. #VerdadesAMediasSonFalacias #HablenClaro las mujeres seguimos muriendo,0
7845,1.48E+18,"@LassoGuillermo Sr Presidente favor revisar los costos de las pruebas PCR, la red pública no abastece los requerimientos de la población y los laboratorios privados cobran 42 usd por prueba, en una familia de 5 personas deben tener más de 200 usd, es gratis en otros paises",0
7846,1.48E+18,"@nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Esta estafa masiva es a muchas personas, xq el gobierno, asamblea o entidades pertinentes no hacen nada? a un familiar también le pasó esto y hasta el sueldo y otros valores de otras cuentas le retuvieron y nunca enseñan el contrato y lo que dicen que la única solución es pagar.",0
7847,1.48E+18,"Ecuador tiene un estúpido como presidente. Mientras tienen la plata guardada, la gente se muere en hospitales y Miles de familias con hambre. Se puede ser más inepto? https://t.co/zAAs1Pczdz",0
7848,1.48E+18,"A todos se les pidio documentos para iniciar el proceso de ley humanitaria hoy nos notifican la salida 
@ecuavisa @EcuavisaInforma @tctelevision @rts @eluniversocom @Expresoec @LassoGuillermo @ABorreroVega @HtmcIess @IESSec @MinTrabajoEc @Salud_Ec @XimenaGarzon11 @ABorreroVega https://t.co/qbhxX2pW8C",0
7849,1.48E+18,@Demokratiko7777 @justiciero_elj @LassoGuillermo @Presidencia_Ec @CREOEcuador @MaElenaMachucaM @Edu_Bonilla La cultura de la m4riconad4 si ha de ser,0
7850,1.48E+18,"@Patrici70858957 @Lenin
@LassoGuillermo @VillaFernando_ 
@lourdestiban1 
@abdalabucaran
@daloes10 @jacobobuc10
@janethinostroza @diegooquendo @CarlosVerareal
@diegoordonezg
@ecuavisa
@CynthiaViteri6
@LucioGutierrez3
@FaustoCoboM3
@mariapaularomo
#TaniaTnoco",0
7851,1.48E+18,"@Xavo_LDU @Marcela20725390 @LassoGuillermo @BanEcuadorBP Yo decía nomás , cómo el mismo Lasso los tiene a los Correistas desde ministros para abajo , cómo que son una sola",0
7852,1.48E+18,"@eduardo50578520 @EditorEnBici @LassoGuillermo ""neoliberalismo"" eso ni existe, ningún político se considera neoliberal

Los precios seguirán subiendo debido a la inflación mundial que apenas esta empezando y no hay plata ni para subsidiarte el internet donde usas una plataforma capitalista como lo es Twitter",0
7853,1.48E+18,ENCUESTA Si hubo un acuerdo entre @LassoGuillermo y @unes_ecuador para que se abstengan en el archivo de la ley de reactivación económica (Subida de impuestos). La pregunta es: ¿Porqué no ha salido aún libre @JorgeGlas ?,0
7854,1.48E+18,"@LassoGuillermo Don Guille su dinero compró un montón de conciencias para salvarse de sus pendejadas, pero en realidad cree que el verdadero pueblo le cree?, por ahí sus le seguirán la corriente pero el verdadero pueblo ya no come cuento, no te cree. Entiéndelo, eres un dictador.",0
7855,1.48E+18,"@LassoGuillermo Pero, sin radar, sin medicinas, sin médicos, sin pruebas PCR, sin carreteras, sin obras, sin becas educativas; etc, etc, etc...",0
7856,1.48E+18,"#SaramantaenAcción A esta hora, Molleturo se  encuentra dándole el último adiós a Victor Guaillas, defensor de la naturaleza quien tubo que dar su vida por proteger su territorio, fue criminalizado injustamente encarcelado, y murió en manos del gobierno de @LassoGuillermo. https://t.co/QEPQPczPQk",0
7857,1.48E+18,"No solo en el Ecuador y menos por @LassoGuillermo la pandemia crece los contagios, la necesidad de UCIs y la falta de pruebas PCR. Es la gente despreocupada la que provoca sus males, la que se pone en situación vulnerable. https://t.co/Ziy2tuAa7A",0
7858,1.48E+18,"@LassoGuillermo @BancoCentral_Ec PAYASO , estás entre la espada y la pared, buscando que vayamos a Carondelet y sacarlo afuera del cargo, por la obligatoriedad de la vacunación.",0
7859,1.48E+18,"@LassoGuillermo Y que tal si fortalecen la educación, la salud y la seguridad con esa platita? Asi generamos bienestar que se transforma en riqueza que se paga en impuestos.",0
7860,1.48E+18,@LassoGuillermo Deberían usa parte de esa reserva para comprar #Bitcoin. Es la mejor manera de asegurar el futuro del Ecuador. @simoncueva,0
7861,1.48E+18,@LassoGuillermo La dolarización se fortalece en Ec. pero USA le esta haciendo una demolición interna. En eso consiste el relevo de mando de un imperio a otro. Ecuador debe legalizar el Bitcoin como proteccion de la inflacion que se viene cada vez mas en USA y por ende al dolar.,0
7862,1.48E+18,@LassoGuillermo En resumen la la jodió  https://t.co/i4oOl6HOOJ,0
7863,1.48E+18,@nevalaluna @emsuarezc @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Es momento de contratar un abogado @beyondprisonmia,0
7864,1.48E+18,"@Cultura_Ec Definitivamente se desperdició el voto. Una pena. Q mierda tiene q ver la cultura con lo q se presenta en la imagen? Los globalistas deben tener literalmente cogido de los huevos a @LassoGuillermo, para q se preste para todo este circo de la agenda 2030",0
7865,1.48E+18,"@Mis__Notas @nevalaluna @CNT_EC @Arcotel_ec @LassoGuillermo @DEFENSORIAEC @FiscaliaEcuador Al ser una empresa del estado tienen esa facultad, por eso es mejor evitar contratar servicios de empresas estatales.",0
7866,1.48E+18,"@LassoGuillermo eres la decepción más grande de la derecha del Ecuador, y sigues siendo un banquero ""neoliberal"" por el que nunca votaría la izquierda.

El Ecuador gobernado por la izquierda globalista. https://t.co/VlcO5pGISm",0
7867,1.48E+18,"@LassoGuillermo De que nos sirve? Cuando en los hospitales no hay medicina no hay quien haga el informe de los rayos X,la gente se está muriendo por falta de atención y porque ya no están dando los tratamientos de las enfermedades catastróficas.",0
7868,1.48E+18,"@LassoGuillermo @IzuEc Mientras tanto el mafioso Correa se llevó la Reserva del Banco Central para  exportaciones ficticias con Venezuela y los chavistas, a través del Sistema Único de Compensación Regional SUCRE",0
7869,1.48E+18,@Maferita81 @LassoGuillermo Denle una jaba de cerveza a esta inteligente mujer. https://t.co/sarEMWS2Qk,0
7870,1.48E+18,"El fundamentalismo neoliberal es nefasto. Mide éxito en generación de pobreza. El país esclavizado por la deuda, con reservas que no le sirven a la ciudadanía que está pasando la peor crisis en la historia porque ni un sólo centavo se destina a inversión pública. De qué alardea? https://t.co/RX8PWQN1uj",0
7871,1.48E+18,"@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol Uy @piedadcordoba, ¿y con esa misma boca cerraba los acuerdos con Saab? Se la puede sacar del arrabal, pero no se puede sacar el arrabal de usted.",0
7872,1.48E+18,"Muchas gracias @LassoGuillermo por tu apoyo. Me estoy recuperando satisfactoriamente de este virus.
A la ciudadanía, mi mensaje es que se vacunen, eso nos protege. https://t.co/EP0GWbHeLj",0
7873,1.48E+18,@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol En todo caso atentos @Presidencia_Ec @PoliciaEcuador  una amenaza d esa delincuente no deberia tomarse a la ligera,0
7874,1.48E+18,@VickyPCordero @Cultura_Ec @LassoGuillermo Y así empezó Macri.,0
7875,1.48E+18,"@Cultura_Ec @LassoGuillermo cada vez mas decepcionados de su gobierno, rodeado de gente que en verdad no representa nada!! Y lo peor no sabe lo que es cultura menos Patrimonio!!",0
7876,1.48E+18,"@Cultura_Ec @LassoGuillermo Para contentar a esas minorías, les ha entregado el ministerio de educación y ahora con asco veo también a ese ministerio de cultura. Ya veo que luego viene un gobierno de AP.",0
7877,1.48E+18,@Cultura_Ec Que mierda tienen que ver esos homosexuales con la cultura? Ya pongan a esos aberrados a darles charlas a los niños en las escuelas. Estás loco @LassoGuillermo ?,0
7878,1.48E+18,"@enterprisse2009 @andres_cesme @LassoGuillermo La reserva si hizo con plata prestada por el FMI, es decir es como que prestes plata al banco Bolivariano para que la guardes en el Banco Pichincha y pagues intereses.",0
7879,1.48E+18,"Señor lasso, la gente necesita educación, salud, de qué sirve tanto dinero si hay niños atrasados dos años por no poder recibir clases de forma virtual. No tienen los medios, no tienen infocentros, nada.  Tenga corazón! No hay nada en los hospitales, sea más humano. https://t.co/LRFAAXH8JK",0
7880,1.48E+18,@vetapiav @Cultura_Ec @LassoGuillermo @CREOEcuador Cada día este gobierno repugna con sus decisiones,0
7881,1.48E+18,@Cultura_Ec Qué es esto????? Basta de pendejadas @LassoGuillermo @CREOEcuador,0
7882,1.48E+18,¿Es decir que antes la dolarizacion estaba “debilitada”? https://t.co/uRQyZ60RrD,0
7883,1.48E+18,"@Cultura_Ec Con todo respeto @Presidencia_Ec @LassoGuillermo Que es esa huevad@? En eso gastan el dinero del presupuesto general del Estado? Cuando no hay ni medicinas en hospitales,  así no!!! Yo voté x Ud pero así no",0
7884,1.48E+18,"@LassoGuillermo Claro .. el dinero en el exterior dando réditos a otro país .. mientas en Ecuador la gente anda mendigando trabajo ..!!! Todo el daño que hizo, hacen y harán su familia la pagarán algún día y de eso no se van a salvar .. justicia divina le dicen !!",0
7885,1.48E+18,@VillaFernando_ @piedadcordoba @DianaSalazarM2 @IvanDuque @LassoGuillermo @FiscaliaCol #siesconFernandoesconmigo a ver a como nos toca #SINVERGÜENZA #DELINCUENTE @piedadcordoba hpta ,0
7886,1.48E+18,"@LassoGuillermo Creo que usted está basándose en las estadísticas del INEC año 2010, porque desde Lenin Moreno hasta la actualidad, el desempleo es cada vez mayor, no sea mentiroso presidente #Lasso, nadie le cree, usted solo le ha dado trabajo a hijos de varios periodistas.",-1
7887,1.48E+18,"@EcuaBitcher #lassoesunfracaso
#LassoEvassor 
@LassoGuillermo sin verguenza pones a  gente inepta, negligente sin ideas sin presencia peor liderazgo o gobernabilidad.
@PoliciaEcuador 
Estamos cada dia peor narcogenerales palanqueados",-1
7888,1.48E+18,"Entonces no era necesaria la amenaza  de la dichosa consulta popular sobre la dolarización, y por otra parte resulta muy conveniente ese ahorro cuando los hospitales siguen sin medicinas, ni pruebas pcr. https://t.co/XDHRDpYL6p",0
7889,1.48E+18,"@LassoGuillermo @IvanDuque Que bueno que sienta empatía y se solidarice, pero acá estamos peor, el narcotráfico nos tiene secuestrados como país y la justicia es la ramera al servicio de ellos por eso los muertos son del pueblo y lo hay por montones.",0
7890,1.48E+18,@MoniPalaciosZ @Lenin @LassoGuillermo @politikcorrecta Jajajjajajajajajjajajajaja,0
7891,1.48E+18,"@lahistoriaec @edwinner77 Mira @diegoordonezg, @LassoGuillermo está robando.",-1
7892,1.48E+18,"@LassoGuillermo Con todo el respeto señor Presidente, le están mintiendo nuevamente.",0
7893,1.48E+18,"@JFjusticiafuser @VillaFernando_ @FiscalizacionAN @LassoGuillermo @AsambleaEcuador @elpost @StateSPEHA @StateDept @ConCiliaFlores @CMonteroOficial @delcyrodriguezv @PlasenciaFelix @KamalaHarris @ONU_es @ChalecosAmarill @VillaFernando_ busca peo pero no se da cuenta el rabo de paja que tiene tremendo Mmgvo 

#LawfareEnEcuador

 @UN @JoeBiden @MiamiHerald @miami_diario @StateDept  #BarinasAVotar",-1
7894,1.48E+18,Pordioseros con garrote llamaba mi abuelita. El hijo de @diegooquendo nombrado por este gobierno para la UNESCO solicita a un pana en Paris que le consiga una “MANSIÓN” para poder hospedarse. Señor presidente @LassoGuillermo por dios deje de llenarse de estos colaboradores,0
7895,1.48E+18,"#ATENCION I @LassoGuillermo se solidarizó hoy con el pueblo colombiano por el atentado contra el #ESMAD (Escuadrón Antidusturbios) registrado el viernes último con saldo de 16 heridos (un civil y al menos 15 efectivos), el cual se atribuyó el #ELN. https://t.co/ZNV4TUGGS4",0
7896,1.48E+18,"Q eres loco bachiller ?? 

Tus números mienten igual q vos evassor.  https://t.co/gfDGoxx0uC",-1
7897,1.48E+18,@carlosrojasecu @MoniPalaciosZ @LassoGuillermo Que vergüenza de asambleísta.,0
7898,1.48E+18,"@LassoGuillermo A bárbaro gran noticia, pero para quien ? Mientras el país se desbarata y lo destrozan uds con la complicidad de la Prensa repugnante,FFAA,FGE y PK ID,lo bueno es q están identificados por todo el pueblo. La Salud a punto de desaparecer Banco Pacifico igual porque será mamishtico https://t.co/Rl1vWAG9fm",0
7899,1.48E+18,@guambra_a_pie @FaustoJarrinT A mi no me engañas que votaste por @LassoGuillermo chinvelguencha,0
7900,1.48E+18,"@LassoGuillermo El cinismo de Lasso da vergüenza ajena. Su falta de principios se evidencia en cada mentira que dice sin sonrojarse. Un presidente sin credibilidad, no tiene calidad moral para gobernar. Lasso evasor y mentiroso.",-1
7901,1.48E+18,"@LassoGuillermo Con una deuda pública del 75% del PIB? ¿Con un riesgo País que no baja?  
¿Que hayan más créditos externos depositados en las reservas, esperando para pagar la deuda de los bonos, es saludable?.
Si, para los ricos y bonistas. NO para el pueblo que vende caramelos en charolassos",0
7902,1.48E+18,"Para la Asambleísta @MoniPalaciosZ, la imparable emigración de venezolanos por el mundo es culpa del bloqueo y no de Maduro. La actual emigración de ecuatorianos (mucho menor, por cierto) es por las políticas de @LassoGuillermo. #PolíticamenteCorrecto https://t.co/WT2t53dW9i",0
